date,price,prev_position,new_position,position_change,trade_value_usd,trade_cost_usd,equity_before,daily_pnl,equity_after_trade,current_dd_pct,peak_equity,regime_trend,regime_volatility,regime_momentum,regime_mean_rev,regime_code,weighted_signal,BBSqueeze_signal,BBSqueeze_conf,BBSqueeze_reason,DonchianBreakout_signal,DonchianBreakout_conf,DonchianBreakout_reason,KeltnerBreakout_signal,KeltnerBreakout_conf,KeltnerBreakout_reason,Ichimoku_signal,Ichimoku_conf,Ichimoku_reason,ParabolicSAR_signal,ParabolicSAR_conf,ParabolicSAR_reason,TrendEnsemble_signal,TrendEnsemble_conf,TrendEnsemble_reason,RORO_signal,RORO_conf,RORO_reason,weight_changes,w_BBSqueeze,w_DonchianBreakout,w_KeltnerBreakout,w_Ichimoku,w_ParabolicSAR,w_TrendEnsemble,w_RORO
2007-03-02,36.47,0.0,-0.338,-0.338,121697.79,41.02,360133.86,0.0,360092.84,29.02,507376.45,BEAR,NORMAL,DECELERATING,OVERSOLD,DN-S,-0.338,-1,0.73,"Breakout DOWN, momentum=-2.20",0,0.3,"Within channel, position=7.3%",-1,0.7,"Below Keltner lower=$36.74, ATR=$0.55",-1,0.5,"Below cloud, price=$36.47",-1,0.6,"Downtrend, SAR=$38.82, EP=$36.27",0,0.3,"No trend, avg_signal=-0.20",1,0.3,"Cautious, score=4/7",DD=29.0%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-03-05,36.19,-0.338,-0.463,-0.125,45014.25,15.22,361038.02,945.18,361022.79,28.84,507376.45,BEAR,NORMAL,DECELERATING,OVERSOLD,DN-S,-0.463,-1,0.71,"Breakout DOWN, momentum=-2.14",-1,0.52,Break below 20d low=$36.27,-1,0.7,"Below Keltner lower=$36.55, ATR=$0.57",-1,0.5,"Below cloud, price=$36.19",-1,0.6,"Downtrend, SAR=$38.66, EP=$36.11",0,0.3,"No trend, avg_signal=-0.20",1,0.3,"Cautious, score=4/7",DD=28.8%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-03-06,36.79,-0.463,0.0,0.463,165727.5,55.67,358249.3,-2773.5,358193.63,29.39,507376.45,BEAR,NORMAL,DECELERATING,NEUTRAL,DN-N,-0.05,0,0.2,"No clear signal, momentum=-1.26",0,0.3,"Within channel, position=22.6%",0,0.3,"Within Keltner channel, EMA=$37.60",-1,0.5,"Below cloud, price=$36.79",-1,0.6,"Downtrend, SAR=$38.46, EP=$36.11",0,0.3,"No trend, avg_signal=-0.20",1,0.3,"Cautious, score=4/7",DD=29.4%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-03-26,38.06,0.0,0.32,0.32,114470.13,37.93,358193.63,0.0,358155.7,29.4,507376.45,BULL,HIGH,ACCELERATING,NEUTRAL,BH+N,0.426,1,0.57,"Breakout UP, momentum=1.71",0,0.3,"Within channel, position=65.9%",0,0.3,"Within Keltner channel, EMA=$37.47",1,0.5,"Above cloud, price=$38.06",1,0.6,"Uptrend, SAR=$36.35, EP=$38.19",1,0.6,"Trend UP, avg_signal=0.60, agreement=0.60",1,1.0,"RISK-ON, score=0/7",DD=29.4%: pos*0.5,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2007-03-27,37.79,0.32,0.0,-0.32,114202.05,37.95,357354.77,-800.93,357316.82,29.57,507376.45,BULL,NORMAL,DECELERATING,NEUTRAL,BN-N,0.294,0,0.2,"No clear signal, momentum=1.13",0,0.3,"Within channel, position=80.9%",0,0.3,"Within Keltner channel, EMA=$37.50",1,0.5,"Above cloud, price=$37.79",1,0.6,"Uptrend, SAR=$36.42, EP=$38.19",1,0.6,"Trend UP, avg_signal=0.60, agreement=0.60",1,1.0,"RISK-ON, score=0/7",DD=29.6%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-04-04,38.09,0.0,0.31,0.31,110768.21,36.69,357316.82,0.0,357280.13,29.58,507376.45,BULL,NORMAL,ACCELERATING,NEUTRAL,BN+N,0.31,0,0.2,"No clear signal, momentum=1.32",0,0.3,"Within channel, position=95.4%",0,0.3,"Within Keltner channel, EMA=$37.57",1,0.8,"Above cloud, TK cross bullish, Tenkan=$37.58",1,0.6,"Uptrend, SAR=$36.52, EP=$38.19",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=29.6%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-04-05,38.28,0.31,0.442,0.132,47212.94,15.61,357829.7,549.57,357814.09,29.47,507376.45,BULL,NORMAL,ACCELERATING,OVERBOUGHT,BN+O,0.442,0,0.2,"No clear signal, momentum=1.48",1,0.53,Break above 20d high=$38.19,0,0.3,"Within Keltner channel, EMA=$37.64",1,0.8,"Above cloud, TK cross bullish, Tenkan=$37.67",1,0.6,"Uptrend, SAR=$36.54, EP=$38.30",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=29.5%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-04-09,38.19,0.442,0.31,-0.132,47159.38,15.61,357423.75,-390.34,357408.14,29.55,507376.45,BULL,NORMAL,ACCELERATING,NEUTRAL,BN+N,0.31,0,0.2,"No clear signal, momentum=1.18",0,0.3,"Within channel, position=94.8%",0,0.3,"Within Keltner channel, EMA=$37.69",1,0.8,"Above cloud, TK cross bullish, Tenkan=$37.74",1,0.6,"Uptrend, SAR=$36.57, EP=$38.45",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=29.6%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-04-11,37.98,0.31,0.0,-0.31,110612.35,36.68,356814.02,-1167.43,356777.34,29.67,507376.45,BULL,NORMAL,DECELERATING,NEUTRAL,BN-N,0.281,0,0.2,"No clear signal, momentum=0.60",0,0.3,"Within channel, position=79.8%",0,0.3,"Within Keltner channel, EMA=$37.78",1,0.8,"Above cloud, TK cross bullish, Tenkan=$37.74",1,0.6,"Uptrend, SAR=$36.57, EP=$38.45",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,0.71,"RISK-ON, score=2/7",DD=29.7%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-04-12,38.28,0.0,0.31,0.31,110600.98,36.57,356777.34,0.0,356740.77,29.68,507376.45,BULL,NORMAL,DECELERATING,NEUTRAL,BN-N,0.31,0,0.2,"No clear signal, momentum=1.11",0,0.3,"Within channel, position=92.9%",0,0.3,"Within Keltner channel, EMA=$37.83",1,0.8,"Above cloud, TK cross bullish, Tenkan=$37.79",1,0.6,"Uptrend, SAR=$36.94, EP=$38.45",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=29.7%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-04-16,38.71,0.31,0.614,0.304,108934.59,35.86,357980.27,1016.11,357944.41,29.44,507376.45,BULL,NORMAL,STEADY,NEUTRAL,BN=N,0.614,1,0.63,"Breakout UP, momentum=1.89",1,0.59,Break above 20d high=$38.45,0,0.3,"Within Keltner channel, EMA=$37.96",1,0.8,"Above cloud, TK cross bullish, Tenkan=$38.21",1,0.6,"Uptrend, SAR=$37.25, EP=$38.79",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=29.4%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-04-18,38.67,0.614,0.31,-0.304,108849.62,35.84,357701.02,-731.41,357665.18,29.5,507376.45,BULL,NORMAL,ACCELERATING,OVERBOUGHT,BN+O,0.31,0,0.2,"No clear signal, momentum=1.42",0,0.3,"Within channel, position=91.0%",0,0.3,"Within Keltner channel, EMA=$38.10",1,0.8,"Above cloud, TK cross bullish, Tenkan=$38.31",1,0.6,"Uptrend, SAR=$37.36, EP=$38.86",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=29.5%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-04-19,38.79,0.31,0.437,0.127,45436.86,14.94,358010.1,344.92,357995.15,29.44,507376.45,BULL,LOW,ACCELERATING,OVERBOUGHT,BL+O,0.437,1,0.51,"Breakout UP, momentum=1.52",0,0.3,"Within channel, position=96.2%",0,0.3,"Within Keltner channel, EMA=$38.16",1,0.8,"Above cloud, TK cross bullish, Tenkan=$38.32",1,0.6,"Uptrend, SAR=$37.37, EP=$38.88",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=29.4%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-04-20,39.01,0.437,0.589,0.152,54679.38,17.95,358861.16,866.01,358843.22,29.27,507376.45,BULL,LOW,STEADY,OVERBOUGHT,BL=O,0.589,1,0.58,"Breakout UP, momentum=1.73",1,0.54,Break above 20d high=$38.88,0,0.3,"Within Keltner channel, EMA=$38.24",1,0.8,"Above cloud, TK cross bullish, Tenkan=$38.50",1,0.6,"Uptrend, SAR=$37.43, EP=$39.24",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=29.3%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-04-23,39.07,0.589,0.444,-0.145,52080.02,17.08,359169.27,326.05,359152.19,29.21,507376.45,BULL,LOW,STEADY,OVERBOUGHT,BL=O,0.444,1,0.54,"Breakout UP, momentum=1.61",0,0.3,"Within channel, position=92.2%",0,0.3,"Within Keltner channel, EMA=$38.32",1,0.8,"Above cloud, TK cross bullish, Tenkan=$38.50",1,0.6,"Uptrend, SAR=$37.43, EP=$39.24",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=29.2%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-04-24,39.26,0.444,0.685,0.24,86483.79,28.31,359959.39,807.2,359931.08,29.05,507376.45,BULL,LOW,ACCELERATING,OVERBOUGHT,BL+O,0.685,1,0.57,"Breakout UP, momentum=1.71",1,0.51,Break above 20d high=$39.24,1,0.7,"Above Keltner upper=$39.22, ATR=$0.40",1,0.8,"Above cloud, TK cross bullish, Tenkan=$38.57",1,0.6,"Uptrend, SAR=$37.46, EP=$39.37",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=29.1%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-04-25,39.79,0.685,0.745,0.061,22048.39,7.18,363219.68,3288.6,363212.5,28.41,507376.45,BULL,LOW,ACCELERATING,OVERBOUGHT,BL+O,0.745,1,0.72,"Breakout UP, momentum=2.15",1,0.61,Break above 20d high=$39.37,1,0.7,"Above Keltner upper=$39.37, ATR=$0.41",1,0.8,"Above cloud, TK cross bullish, Tenkan=$38.92",1,0.6,"Uptrend, SAR=$37.54, EP=$39.80",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=28.4%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-04-27,40.01,0.745,0.57,-0.175,63879.05,20.76,364731.95,116.55,364711.2,28.11,507376.45,BULL,LOW,STEADY,OVERBOUGHT,BL=O,0.57,1,0.62,"Breakout UP, momentum=1.86",0,0.3,"Within channel, position=97.7%",1,0.7,"Above Keltner upper=$39.59, ATR=$0.39",1,0.8,"Above cloud, TK cross bullish, Tenkan=$39.27",1,0.6,"Uptrend, SAR=$37.68, EP=$40.12",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=28.1%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-04-30,39.49,0.57,0.31,-0.26,94155.07,30.75,361987.83,-2723.36,361957.08,28.65,507376.45,BULL,NORMAL,DECELERATING,NEUTRAL,BN-N,0.31,0,0.2,"No clear signal, momentum=1.07",0,0.3,"Within channel, position=78.7%",0,0.3,"Within Keltner channel, EMA=$38.87",1,0.8,"Above cloud, TK cross bullish, Tenkan=$39.27",1,0.6,"Uptrend, SAR=$37.74, EP=$40.12",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=28.7%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-05-02,39.88,0.31,0.415,0.105,38123.49,12.4,363080.87,1221.45,363068.46,28.44,507376.45,BULL,NORMAL,DECELERATING,OVERBOUGHT,BN-O,0.415,0,0.2,"No clear signal, momentum=1.44",0,0.3,"Within channel, position=90.4%",1,0.7,"Above Keltner upper=$39.80, ATR=$0.39",1,0.8,"Above cloud, TK cross bullish, Tenkan=$39.48",1,0.6,"Uptrend, SAR=$38.19, EP=$40.12",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=28.4%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-05-07,40.06,0.415,0.31,-0.105,38193.73,12.41,363749.78,0.0,363737.38,28.31,507376.45,BULL,NORMAL,STEADY,OVERBOUGHT,BN=O,0.31,0,0.2,"No clear signal, momentum=1.25",0,0.3,"Within channel, position=91.2%",0,0.3,"Within Keltner channel, EMA=$39.29",1,0.8,"Above cloud, TK cross bullish, Tenkan=$39.76",1,0.6,"Uptrend, SAR=$38.22, EP=$40.29",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=28.3%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-05-10,39.68,0.31,0.0,-0.31,112430.05,36.65,362677.58,-1543.12,362640.93,28.52,507376.45,BULL,NORMAL,DECELERATING,NEUTRAL,BN-N,0.27,0,0.2,"No clear signal, momentum=0.35",0,0.3,"Within channel, position=74.2%",0,0.3,"Within Keltner channel, EMA=$39.47",1,0.8,"Above cloud, TK cross bullish, Tenkan=$39.79",1,0.6,"Uptrend, SAR=$38.47, EP=$40.35",1,0.6,"Trend UP, avg_signal=0.60, agreement=0.60",1,1.0,"RISK-ON, score=0/7",DD=28.5%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-05-11,40.19,0.0,0.31,0.31,112418.69,36.47,362640.93,0.0,362604.46,28.53,507376.45,BULL,NORMAL,DECELERATING,NEUTRAL,BN-N,0.31,0,0.2,"No clear signal, momentum=1.13",0,0.3,"Within channel, position=92.9%",0,0.3,"Within Keltner channel, EMA=$39.54",1,0.8,"Above cloud, TK cross bullish, Tenkan=$39.79",1,0.6,"Uptrend, SAR=$38.77, EP=$40.35",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=28.5%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-05-15,39.61,0.31,0.0,-0.31,111899.57,36.51,360966.35,-869.19,360929.85,28.86,507376.45,BULL,NORMAL,DECELERATING,NEUTRAL,BN-N,0.256,0,0.2,"No clear signal, momentum=-0.12",0,0.3,"Within channel, position=61.3%",0,0.3,"Within Keltner channel, EMA=$39.58",1,0.8,"Above cloud, TK cross bullish, Tenkan=$39.93",1,0.6,"Uptrend, SAR=$38.77, EP=$40.35",1,0.6,"Trend UP, avg_signal=0.60, agreement=0.60",1,0.86,"RISK-ON, score=1/7",DD=28.9%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-05-18,40.13,0.0,0.31,0.31,111888.25,36.32,360929.85,0.0,360893.53,28.86,507376.45,BULL,NORMAL,STEADY,NEUTRAL,BN=N,0.31,0,0.2,"No clear signal, momentum=0.90",0,0.3,"Within channel, position=85.3%",0,0.3,"Within Keltner channel, EMA=$39.68",1,0.8,"Above cloud, TK cross bullish, Tenkan=$39.90",1,0.6,"Uptrend, SAR=$39.20, EP=$40.35",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=28.9%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-05-21,40.39,0.31,0.439,0.129,46523.93,15.06,361612.02,718.49,361596.96,28.73,507376.45,BULL,NORMAL,ACCELERATING,NEUTRAL,BN+N,0.439,0,0.3,"In squeeze, BB width=0.0289",1,0.51,Break above 20d high=$40.35,0,0.3,"Within Keltner channel, EMA=$39.75",1,0.8,"Above cloud, TK cross bullish, Tenkan=$40.01",1,0.6,"Uptrend, SAR=$39.25, EP=$40.59",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=28.7%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-05-22,40.42,0.439,0.31,-0.129,46539.35,15.06,361731.92,134.97,361716.86,28.71,507376.45,BULL,NORMAL,ACCELERATING,NEUTRAL,BN+N,0.31,0,0.3,"In squeeze, BB width=0.0268",0,0.3,"Within channel, position=90.1%",0,0.3,"Within Keltner channel, EMA=$39.82",1,0.8,"Above cloud, TK cross bullish, Tenkan=$40.03",1,0.6,"Uptrend, SAR=$39.48, EP=$40.62",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=28.7%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-05-24,39.66,0.31,0.0,-0.31,111473.09,36.35,359590.62,-1601.96,359554.27,29.13,507376.45,NEUTRAL,NORMAL,DECELERATING,NEUTRAL,NN-N,0.0,0,0.3,"In squeeze, BB width=0.0281",0,0.3,"Within channel, position=29.2%",0,0.3,"Within Keltner channel, EMA=$39.84",0,0.2,"Inside cloud, range=$38.42-$39.82",-1,0.6,"Downtrend, SAR=$40.70, EP=$39.50",0,0.3,"No trend, avg_signal=0.20",1,0.3,"Cautious, score=3/7",DD=29.1%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-05-29,40.22,0.0,0.31,0.31,111461.82,36.15,359554.27,0.0,359518.12,29.13,507376.45,BULL,NORMAL,DECELERATING,NEUTRAL,BN-N,0.31,0,0.3,"In squeeze, BB width=0.0263",0,0.3,"Within channel, position=67.3%",0,0.3,"Within Keltner channel, EMA=$39.88",1,0.8,"Above cloud, TK cross bullish, Tenkan=$40.07",1,0.6,"Uptrend, SAR=$39.50, EP=$40.70",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=29.1%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-05-30,40.54,0.31,0.0,-0.31,111731.09,36.13,360422.87,904.75,360386.74,28.96,507376.45,BULL,NORMAL,ACCELERATING,NEUTRAL,BN+N,0.25,0,0.3,"In squeeze, BB width=0.0255",0,0.3,"Within channel, position=89.5%",0,0.3,"Within Keltner channel, EMA=$39.94",1,0.8,"Above cloud, TK cross bullish, Tenkan=$40.10",-1,0.6,"Downtrend, SAR=$40.63, EP=$39.50",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=29.0%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-05-31,40.73,0.0,0.439,0.439,158248.96,51.08,360386.74,0.0,360335.67,28.97,507376.45,BULL,NORMAL,ACCELERATING,OVERBOUGHT,BN+O,0.439,0,0.3,"In squeeze, BB width=0.0293",1,0.52,Break above 20d high=$40.70,0,0.3,"Within Keltner channel, EMA=$40.02",1,0.8,"Above cloud, TK cross bullish, Tenkan=$40.16",1,0.6,"Uptrend, SAR=$39.50, EP=$40.83",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=29.0%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-06-01,40.76,0.439,0.31,-0.129,46535.4,15.02,360435.78,100.11,360420.76,28.96,507376.45,BULL,NORMAL,ACCELERATING,NEUTRAL,BN+N,0.31,0,0.3,"In squeeze, BB width=0.0326",0,0.3,"Within channel, position=95.0%",0,0.3,"Within Keltner channel, EMA=$40.09",1,0.8,"Above cloud, TK cross bullish, Tenkan=$40.27",1,0.6,"Uptrend, SAR=$39.50, EP=$41.04",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=29.0%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-06-04,40.88,0.31,0.47,0.16,57648.13,18.58,360750.5,329.74,360731.92,28.9,507376.45,BULL,NORMAL,ACCELERATING,NEUTRAL,BN+N,0.47,1,0.64,"Breakout UP, momentum=1.92",0,0.3,"Within channel, position=89.8%",0,0.3,"Within Keltner channel, EMA=$40.16",1,0.8,"Above cloud, TK cross bullish, Tenkan=$40.27",1,0.6,"Uptrend, SAR=$39.53, EP=$41.04",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=28.9%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-06-05,40.88,0.47,0.31,-0.16,57645.16,18.58,360731.92,0.0,360713.34,28.9,507376.45,BULL,NORMAL,ACCELERATING,OVERBOUGHT,BN+O,0.31,0,0.2,"No clear signal, momentum=1.67",0,0.3,"Within channel, position=89.8%",0,0.3,"Within Keltner channel, EMA=$40.23",1,0.8,"Above cloud, TK cross bullish, Tenkan=$40.27",1,0.6,"Uptrend, SAR=$39.56, EP=$41.04",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=28.9%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-06-07,39.81,0.31,0.0,-0.31,110913.74,36.11,357786.26,-1728.48,357750.14,29.48,507376.45,BULL,NORMAL,DECELERATING,NEUTRAL,BN-N,0.216,0,0.2,"No clear signal, momentum=-0.97",0,0.3,"Within channel, position=23.1%",0,0.3,"Within Keltner channel, EMA=$40.21",0,0.2,"Inside cloud, range=$39.04-$40.30",1,0.6,"Uptrend, SAR=$39.74, EP=$41.04",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,0.86,"RISK-ON, score=1/7",DD=29.5%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-06-15,41.07,0.0,0.587,0.587,210010.33,67.57,357750.14,0.0,357682.57,29.49,507376.45,BULL,NORMAL,ACCELERATING,NEUTRAL,BN+N,0.587,1,0.6,"Breakout UP, momentum=1.80",1,0.51,Break above 20d high=$41.04,0,0.3,"Within Keltner channel, EMA=$40.34",1,0.8,"Above cloud, TK cross bullish, Tenkan=$40.41",1,0.6,"Uptrend, SAR=$39.80, EP=$41.16",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=29.5%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-06-18,41.07,0.587,0.443,-0.144,51651.46,16.62,357726.56,43.98,357709.94,29.49,507376.45,BULL,NORMAL,ACCELERATING,NEUTRAL,BN+N,0.443,1,0.53,"Breakout UP, momentum=1.59",0,0.3,"Within channel, position=94.8%",0,0.3,"Within Keltner channel, EMA=$40.41",1,0.8,"Above cloud, TK cross bullish, Tenkan=$40.41",1,0.6,"Uptrend, SAR=$39.80, EP=$41.16",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=29.5%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-06-19,41.07,0.443,0.31,-0.133,47443.19,15.27,357676.78,-33.16,357661.51,29.5,507376.45,BULL,NORMAL,ACCELERATING,NEUTRAL,BN+N,0.31,0,0.2,"No clear signal, momentum=1.40",0,0.3,"Within channel, position=94.3%",0,0.3,"Within Keltner channel, EMA=$40.47",1,0.8,"Above cloud, TK cross bullish, Tenkan=$40.41",1,0.6,"Uptrend, SAR=$39.80, EP=$41.16",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=29.5%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-06-25,40.49,0.31,0.0,-0.31,110393.84,35.71,356109.15,-467.51,356073.44,29.81,507376.45,BULL,NORMAL,DECELERATING,NEUTRAL,BN-N,0.296,0,0.2,"No clear signal, momentum=-0.30",0,0.3,"Within channel, position=53.8%",0,0.3,"Within Keltner channel, EMA=$40.55",1,0.8,"Above cloud, TK cross bullish, Tenkan=$40.59",1,0.6,"Uptrend, SAR=$39.94, EP=$41.20",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,0.86,"RISK-ON, score=1/7",DD=29.8%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-06-27,40.88,0.0,0.31,0.31,110382.77,35.58,356073.44,0.0,356037.86,29.82,507376.45,BULL,NORMAL,DECELERATING,NEUTRAL,BN-N,0.31,0,0.2,"No clear signal, momentum=0.71",0,0.3,"Within channel, position=78.8%",0,0.3,"Within Keltner channel, EMA=$40.56",1,0.8,"Above cloud, TK cross bullish, Tenkan=$40.68",1,0.6,"Uptrend, SAR=$39.94, EP=$41.20",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=29.8%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-06-28,40.86,0.31,0.0,-0.31,110357.35,35.58,355991.46,-46.4,355955.89,29.84,507376.45,BULL,NORMAL,ACCELERATING,NEUTRAL,BN+N,0.27,0,0.2,"No clear signal, momentum=0.64",0,0.3,"Within channel, position=77.7%",0,0.3,"Within Keltner channel, EMA=$40.58",1,0.8,"Above cloud, TK cross bullish, Tenkan=$40.68",1,0.6,"Uptrend, SAR=$39.94, EP=$41.20",1,0.6,"Trend UP, avg_signal=0.60, agreement=0.60",1,1.0,"RISK-ON, score=0/7",DD=29.8%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-07-02,41.3,0.0,0.578,0.578,205854.2,66.09,355955.89,0.0,355889.79,29.84,507376.45,BULL,NORMAL,ACCELERATING,NEUTRAL,BN+N,0.578,1,0.54,"Breakout UP, momentum=1.61",1,0.54,Break above 20d high=$41.20,0,0.3,"Within Keltner channel, EMA=$40.68",1,0.8,"Above cloud, TK cross bullish, Tenkan=$40.73",1,0.6,"Uptrend, SAR=$39.96, EP=$41.31",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=29.8%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2007-07-05,41.84,0.578,0.74,0.162,58137.09,18.58,358585.71,1496.0,358567.13,29.33,507376.45,BULL,NORMAL,ACCELERATING,OVERBOUGHT,BN+O,0.74,1,0.71,"Breakout UP, momentum=2.13",1,0.59,Break above 20d high=$41.55,1,0.7,"Above Keltner upper=$41.83, ATR=$0.48",1,0.8,"Above cloud, TK cross bullish, Tenkan=$41.04",1,0.6,"Uptrend, SAR=$40.07, EP=$41.93",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=29.3%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
